Unnamed: 0,casa,tarifa,alfa,conf_tip,cargas,fit_min,fit_med,fit_max,std_dev,consumo,custo_min,custo_med,custo_max,target,conf_min,conf_med,conf_max,t_med,temp,umidade,humor,omega,rel_alt
2023-04-09 18:04:27,14,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.558,8.5,69.7,8.3,0.16,1
2023-04-09 18:04:28,15,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.807,40.9,56.6,10.0,0.5,0
2023-04-09 18:04:29,16,TC,0.0,Fuzzy,Padrão B,1.25,1.27,1.28,0.0068,14.5,12.7,12.7,12.7,12.7,0.89,0.95,0.97,0.558,16.6,61.6,6.7,0.19,1
2023-04-09 18:04:30,17,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0019,4.86,4.24,4.24,4.24,4.24,0.97,0.98,0.99,0.0817,13.7,8.0,1.4,0.34,1
2023-04-09 18:04:31,18,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.811,5.3,6.0,4.4,0.17,0
2023-04-09 18:04:32,19,TC,0.0,Fuzzy,Padrão B,1.18,1.23,1.27,0.025,14.5,12.7,12.7,12.7,12.7,0.62,0.81,0.94,0.962,40.8,27.4,0.3,0.84,1
2023-04-09 18:04:33,20,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0019,4.86,4.24,4.24,4.24,4.24,0.97,0.98,0.99,0.0748,19.9,23.8,8.6,0.16,1
2023-04-09 18:04:34,21,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.819,6.7,33.4,5.4,0.16,0
2023-04-09 18:04:35,22,TC,0.0,Fuzzy,Padrão B,1.18,1.23,1.27,0.024,14.5,12.7,12.7,12.7,12.7,0.62,0.81,0.94,0.78,40.4,25.3,3.5,0.71,1
2023-04-09 18:04:36,23,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.809,7.1,71.7,5.7,0.16,0
2023-04-09 18:04:37,24,TC,0.0,Fuzzy,Padrão B,1.18,1.23,1.27,0.025,14.5,12.7,12.7,12.7,12.7,0.62,0.81,0.94,0.958,34.9,16.8,2.9,0.84,1
2023-04-09 18:04:38,25,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0028,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0766,35.0,62.3,5.7,0.66,1
2023-04-09 18:04:39,26,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.813,40.6,46.9,4.1,0.64,0
2023-04-09 18:04:40,27,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.561,3.2,49.9,9.1,0.16,1
2023-04-09 18:04:41,28,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.813,36.3,18.7,9.2,0.5,0
2023-04-09 18:04:42,29,TC,0.0,Fuzzy,Padrão B,1.19,1.23,1.26,0.018,14.5,12.7,12.7,12.7,12.7,0.65,0.82,0.93,0.785,25.1,99.2,0.9,0.64,1
2023-04-09 18:04:43,30,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.817,27.3,58.7,8.8,0.25,0
2023-04-09 18:04:44,31,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.563,0.6,36.9,2.5,0.16,1
2023-04-09 18:04:45,32,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.817,37.4,58.8,5.1,0.66,0
2023-04-09 18:04:46,33,TC,0.0,Fuzzy,Padrão B,1.18,1.24,1.28,0.019,14.5,12.7,12.7,12.7,12.7,0.65,0.85,0.96,0.763,35.3,82.8,8.8,0.62,1
2023-04-09 18:04:47,34,TC,0.0,Fuzzy,Padrão A,1.27,1.27,1.28,0.0028,16.4,14.3,14.3,14.3,14.3,0.94,0.96,0.98,1.76,23.1,63.1,8.9,0.17,1
2023-04-09 18:04:48,35,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.006,14.5,12.7,12.7,12.7,12.7,0.9,0.96,0.98,0.542,1.2,30.7,3.6,0.17,1
2023-04-09 18:04:49,36,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0019,4.86,4.24,4.24,4.24,4.24,0.97,0.98,0.99,0.0742,10.6,68.2,9.9,0.16,1
2023-04-09 18:04:50,37,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.81,8.1,45.5,3.6,0.17,0
2023-04-09 18:04:51,38,TC,0.0,Fuzzy,Padrão B,1.24,1.26,1.27,0.0085,14.5,12.7,12.7,12.7,12.7,0.83,0.92,0.96,0.576,12.7,42.5,1.8,0.29,1
2023-04-09 18:04:52,39,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0725,17.9,96.6,5.7,0.16,0
2023-04-09 18:04:53,40,TC,0.0,Fuzzy,Padrão B,1.23,1.26,1.28,0.013,14.5,12.7,12.7,12.7,12.7,0.81,0.89,0.97,0.772,24.0,16.0,5.2,0.47,1
2023-04-09 18:04:54,41,TC,0.0,Fuzzy,Padrão B,1.2,1.24,1.28,0.017,14.5,12.7,12.7,12.7,12.7,0.7,0.86,0.97,0.796,31.1,90.1,7.0,0.59,1
2023-04-09 18:04:55,42,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.561,10.9,87.4,5.4,0.16,1
2023-04-09 18:04:56,43,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.818,35.0,92.0,8.6,0.62,0
2023-04-09 18:04:57,44,TC,0.0,Fuzzy,Padrão B,1.18,1.24,1.27,0.021,14.5,12.7,12.7,12.7,12.7,0.63,0.83,0.94,0.731,40.9,46.3,5.2,0.69,1
2023-04-09 18:04:58,45,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.006,14.5,12.7,12.7,12.7,12.7,0.9,0.96,0.98,0.545,3.8,75.3,3.9,0.17,1
2023-04-09 18:04:59,46,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0023,4.86,4.24,4.24,4.24,4.24,0.97,0.98,0.99,0.0779,21.8,76.9,9.5,0.18,1
2023-04-09 18:05:00,47,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0024,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.079,24.2,82.7,2.4,0.64,1
2023-04-09 18:05:01,48,TC,0.0,Fuzzy,Padrão A,1.27,1.27,1.28,0.0028,16.4,14.3,14.3,14.3,14.3,0.94,0.96,0.98,1.75,17.4,75.4,7.5,0.17,1
2023-04-09 18:05:02,49,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.006,14.5,12.7,12.7,12.7,12.7,0.9,0.96,0.98,0.539,14.8,81.9,7.4,0.17,1
2023-04-09 18:05:03,50,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0763,25.6,43.3,2.1,0.55,1
2023-04-09 18:05:04,51,ToU,1.0,Fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.59,3.74,4.09,4.04,0.93,0.96,0.98,0.0857,8.8,85.5,3.4,0.17,1
2023-04-09 18:05:05,52,ToU,0.5,Fuzzy,Padrão B,1.1,1.16,1.19,0.028,14.5,12.2,13.2,14.5,13.8,0.89,0.94,0.96,0.674,1.5,79.4,6.9,0.17,1
2023-04-09 18:05:06,53,ToU,1.0,Fuzzy,Padrão A,1.07,1.15,1.24,0.05,16.4,12.0,13.3,14.6,15.8,0.93,0.94,0.96,2.34,8.2,23.6,3.3,0.16,1
2023-04-09 18:05:07,54,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.59,3.74,4.06,4.04,0.94,0.96,0.99,0.0916,29.2,91.7,2.9,0.62,0
2023-04-09 18:05:08,55,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.59,3.74,4.09,4.04,0.93,0.96,0.98,0.0864,12.2,14.1,0.3,0.26,0
2023-04-09 18:05:09,56,ToU,0.5,Fuzzy,Padrão B,1.09,1.14,1.18,0.023,14.5,12.2,13.1,14.5,13.8,0.65,0.79,0.88,0.771,34.0,85.3,9.8,0.6,1
2023-04-09 18:05:10,57,ToU,0.0,Fuzzy,Padrão A,1.23,1.25,1.27,0.012,16.4,12.9,14.8,16.3,15.8,0.79,0.88,0.93,2.13,39.4,51.3,2.7,0.84,1
2023-04-09 18:05:11,58,ToU,1.0,Fuzzy,Padrão A,1.07,1.15,1.24,0.05,16.4,12.0,13.3,14.6,15.8,0.78,0.85,0.89,2.33,37.5,98.6,9.4,0.65,1
2023-04-09 18:05:12,59,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.59,3.74,4.06,4.04,0.94,0.96,0.99,0.0925,14.6,97.6,8.7,0.17,0
2023-04-09 18:05:13,60,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.59,3.74,4.09,4.04,0.93,0.96,0.98,0.0856,10.9,72.3,2.7,0.2,0
2023-04-09 18:05:14,61,ToU,0.5,Fuzzy,Padrão B,1.11,1.16,1.19,0.025,14.5,12.2,13.2,14.6,13.8,0.91,0.95,0.97,0.651,6.5,56.2,4.6,0.16,1
2023-04-09 18:05:15,62,ToU,0.75,Fuzzy,Padrão B,1.02,1.1,1.15,0.039,14.5,12.2,13.1,14.6,13.8,0.9,0.94,0.98,0.724,1.5,51.2,5.2,0.16,1
2023-04-09 18:05:16,63,ToU,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,3.65,3.99,4.1,4.04,0.96,0.98,0.99,0.0738,35.8,31.7,2.0,0.84,0
2023-04-09 18:05:17,64,ToU,0.25,Fuzzy,Padrão B,1.18,1.21,1.23,0.015,14.5,12.2,13.4,14.7,13.8,0.91,0.95,0.97,0.648,10.8,0.8,8.4,0.16,1
2023-04-09 18:05:18,65,ToU,0.75,Fuzzy,Padrão C,1.07,1.13,1.15,0.027,4.86,3.59,3.72,4.04,4.04,0.93,0.96,0.98,0.0942,40.2,49.7,1.4,0.84,1
2023-04-09 18:05:19,66,ToU,0.5,Fuzzy,Padrão B,1.11,1.16,1.19,0.025,14.5,12.2,13.2,14.6,13.8,0.91,0.95,0.97,0.65,2.1,55.9,6.3,0.16,1
2023-04-09 18:05:20,67,ToU,0.75,Fuzzy,Padrão B,0.993,1.09,1.15,0.036,14.5,12.2,13.1,14.5,13.8,0.48,0.7,0.85,0.732,35.3,94.7,5.5,0.84,1
2023-04-09 18:05:21,68,ToU,0.75,No_fuzzy,Padrão A,1.07,1.17,1.25,0.047,16.4,11.8,13.5,15.5,15.8,0.74,0.82,0.89,2.69,28.3,31.7,0.9,0.57,0
2023-04-09 18:05:22,69,ToU,0.75,Fuzzy,Padrão B,1.01,1.1,1.15,0.038,14.5,12.2,13.2,14.8,13.8,0.9,0.94,0.97,0.718,13.1,93.8,7.4,0.17,1
2023-04-09 18:05:23,70,ToU,0.25,No_fuzzy,Padrão A,1.18,1.22,1.24,0.015,16.4,12.0,13.5,15.5,15.8,0.7,0.84,0.92,2.49,4.0,23.7,6.2,0.16,0
2023-04-09 18:05:24,71,ToU,0.75,Fuzzy,Padrão B,1.01,1.1,1.15,0.038,14.5,12.2,13.2,14.8,13.8,0.9,0.94,0.97,0.71,10.0,84.0,4.9,0.17,1
2023-04-09 18:05:25,72,ToU,0.25,No_fuzzy,Padrão A,1.18,1.22,1.24,0.015,16.4,12.0,13.5,15.5,15.8,0.7,0.84,0.92,2.49,3.4,29.7,9.8,0.16,0
2023-04-09 18:05:26,73,ToU,0.75,Fuzzy,Padrão B,1.0,1.09,1.14,0.035,14.5,12.2,13.3,14.8,13.8,0.67,0.81,0.9,0.687,27.3,43.2,1.7,0.55,1
2023-04-09 18:05:27,74,ToU,0.75,Fuzzy,Padrão C,1.07,1.13,1.15,0.027,4.86,3.59,3.71,4.05,4.04,0.93,0.96,0.98,0.096,35.1,37.1,7.5,0.56,1
2023-04-09 18:05:28,75,ToU,1.0,No_fuzzy,Padrão B,0.925,1.03,1.11,0.057,14.5,12.2,13.3,14.8,13.8,0.52,0.72,0.81,0.758,32.2,98.5,1.5,0.8,0
2023-04-09 18:05:29,76,ToU,1.0,Fuzzy,Padrão A,1.07,1.15,1.24,0.05,16.4,12.0,13.3,14.6,15.8,0.93,0.94,0.96,2.35,7.4,78.3,2.3,0.16,1
2023-04-09 18:05:30,77,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.59,3.74,4.06,4.04,0.94,0.96,0.99,0.0919,32.4,15.7,4.6,0.58,0
2023-04-09 18:05:31,78,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.59,3.74,4.09,4.04,0.93,0.96,0.98,0.0867,24.7,67.8,5.0,0.26,0
2023-04-09 18:05:32,79,ToU,0.5,Fuzzy,Padrão B,1.11,1.16,1.19,0.025,14.5,12.2,13.2,14.6,13.8,0.91,0.95,0.97,0.654,19.2,74.3,5.8,0.16,1
2023-04-09 18:05:33,80,ToU,0.75,Fuzzy,Padrão B,1.0,1.08,1.15,0.039,14.5,12.2,13.3,14.8,13.8,0.72,0.84,0.91,0.654,25.3,33.0,6.4,0.46,1
2023-04-09 18:05:34,81,ToU,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,13.7,15.1,16.7,15.8,0.81,0.87,0.91,2.42,14.3,80.2,2.5,0.38,0
2023-04-09 18:05:35,82,ToU,0.5,Fuzzy,Padrão A,1.16,1.2,1.24,0.023,16.4,12.2,13.5,14.8,15.8,0.78,0.87,0.92,2.78,32.1,73.7,7.7,0.56,1
2023-04-09 18:05:36,83,ToU,0.75,No_fuzzy,Padrão A,1.07,1.17,1.25,0.047,16.4,11.8,13.5,15.5,15.8,0.74,0.82,0.89,2.7,23.0,3.9,4.3,0.44,0
2023-04-09 18:05:37,84,ToU,0.75,Fuzzy,Padrão B,1.03,1.09,1.14,0.033,14.5,12.2,13.1,14.3,13.8,0.62,0.79,0.91,0.761,36.5,15.5,5.1,0.64,1
2023-04-09 18:05:38,85,ToU,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,13.1,14.2,15.2,13.8,0.91,0.96,0.99,0.562,6.1,12.3,2.7,0.16,1
2023-04-09 18:05:39,86,ToU,0.25,No_fuzzy,Padrão B,1.1,1.17,1.2,0.025,14.5,12.2,13.6,15.3,13.8,0.5,0.76,0.87,0.764,6.7,58.3,0.4,0.16,0
2023-04-09 18:05:40,87,ToU,0.5,Fuzzy,Padrão A,1.13,1.22,1.26,0.03,16.4,11.7,13.2,15.9,15.8,0.93,0.95,0.96,2.48,16.7,21.7,5.2,0.17,1
2023-04-09 18:05:41,88,ToU,0.75,Fuzzy,Padrão C,1.07,1.13,1.15,0.024,4.86,3.59,3.71,4.05,4.04,0.93,0.96,0.98,0.0996,25.5,11.2,6.0,0.49,1
2023-04-09 18:05:42,89,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.73,4.11,4.04,0.93,0.96,0.98,0.0963,35.7,4.4,0.9,0.84,0
2023-04-09 18:05:43,90,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,12.2,13.2,14.5,13.8,0.48,0.7,0.82,0.717,12.0,93.6,6.0,0.17,0
2023-04-09 18:05:44,91,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.73,4.11,4.04,0.93,0.96,0.98,0.0939,1.1,82.0,4.7,0.16,0
2023-04-09 18:05:45,92,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,12.2,13.2,14.5,13.8,0.48,0.7,0.82,0.721,9.1,94.7,5.5,0.16,0
2023-04-09 18:05:46,93,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.73,4.11,4.04,0.93,0.96,0.98,0.0964,0.4,75.4,4.6,0.16,0
2023-04-09 18:05:47,94,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,12.2,13.2,14.5,13.8,0.48,0.7,0.82,0.716,19.3,26.8,9.4,0.16,0
2023-04-09 18:05:48,95,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.73,4.11,4.04,0.93,0.96,0.98,0.0942,0.5,36.2,7.9,0.16,0
2023-04-09 18:05:49,96,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,12.2,13.2,14.5,13.8,0.48,0.7,0.82,0.708,23.8,78.2,3.9,0.52,0
2023-04-09 18:05:50,97,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.73,4.11,4.04,0.93,0.96,0.98,0.0945,37.8,93.5,1.9,0.84,0
2023-04-09 18:05:51,98,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,12.2,13.2,14.5,13.8,0.48,0.7,0.82,0.715,9.4,93.3,1.6,0.17,0
2023-04-09 18:05:52,99,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.59,3.73,4.11,4.04,0.93,0.96,0.98,0.0926,26.3,35.9,9.0,0.21,0
2023-04-09 18:05:53,100,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,12.2,13.2,14.5,13.8,0.48,0.7,0.82,0.716,18.7,88.5,6.4,0.16,0
2023-04-10 18:04:29,1,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0723,0.6,90.4,8.1,0.16,0
2023-04-10 18:04:30,2,TC,0.0,Fuzzy,Padrão B,1.18,1.24,1.27,0.023,14.5,12.7,12.7,12.7,12.7,0.64,0.83,0.93,0.68,38.3,33.7,4.4,0.63,1
2023-04-10 18:04:31,3,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,14.3,14.3,0.81,0.87,0.91,2.44,18.0,59.3,0.9,0.51,0
2023-04-10 18:04:32,4,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.081,34.1,30.9,9.9,0.5,1
2023-04-10 18:04:33,5,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0705,29.3,93.8,2.2,0.62,0
2023-04-10 18:04:34,6,TC,0.0,Fuzzy,Padrão B,1.2,1.24,1.28,0.017,14.5,12.7,12.7,12.7,12.7,0.7,0.86,0.97,0.802,24.7,65.3,2.3,0.59,1
2023-04-10 18:04:35,7,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.006,14.5,12.7,12.7,12.7,12.7,0.9,0.96,0.98,0.541,20.3,20.1,9.1,0.17,1
2023-04-10 18:04:36,8,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0023,4.86,4.24,4.24,4.24,4.24,0.97,0.98,0.99,0.0793,3.3,59.6,4.0,0.18,1
2023-04-10 18:04:37,9,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0026,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0772,28.5,75.8,2.1,0.62,1
2023-04-10 18:04:38,10,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,14.3,14.3,0.81,0.87,0.91,2.44,22.6,24.6,2.5,0.5,0
2023-04-10 18:04:39,11,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0029,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0835,34.9,41.8,6.3,0.63,1
2023-04-10 18:04:40,12,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.812,27.7,30.6,9.6,0.28,0
2023-04-10 18:04:41,13,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0062,14.5,12.7,12.7,12.7,12.7,0.9,0.95,0.97,0.614,25.5,79.9,5.4,0.21,1
2023-04-10 18:04:42,14,TC,0.0,Fuzzy,Padrão A,1.23,1.25,1.27,0.012,16.4,14.3,14.3,14.3,14.3,0.79,0.88,0.93,2.13,34.8,31.6,1.7,0.84,1
2023-04-10 18:04:43,15,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,14.3,14.3,0.81,0.87,0.91,2.41,35.5,66.6,0.3,0.84,0
2023-04-10 18:04:44,16,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0783,32.2,9.1,7.5,0.54,1
2023-04-10 18:04:45,17,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0711,2.1,83.2,9.8,0.16,0
2023-04-10 18:04:46,18,TC,0.0,Fuzzy,Padrão B,1.19,1.23,1.26,0.018,14.5,12.7,12.7,12.7,12.7,0.65,0.82,0.93,0.788,35.3,5.1,6.4,0.64,1
2023-04-10 18:04:47,19,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.814,28.3,60.8,9.4,0.34,0
2023-04-10 18:04:48,20,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.006,14.5,12.7,12.7,12.7,12.7,0.9,0.96,0.98,0.543,10.0,93.4,0.8,0.17,1
2023-04-10 18:04:49,21,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0022,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.076,7.5,59.1,4.3,0.17,1
2023-04-10 18:04:50,22,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.811,26.4,79.4,1.5,0.64,0
2023-04-10 18:04:51,23,TC,0.0,Fuzzy,Padrão B,1.22,1.25,1.27,0.012,14.5,12.7,12.7,12.7,12.7,0.75,0.86,0.93,0.852,25.7,60.5,3.6,0.61,1
2023-04-10 18:04:52,24,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0024,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0816,39.1,34.8,3.9,0.64,1
2023-04-10 18:04:53,25,TC,0.0,Fuzzy,Padrão A,1.27,1.27,1.28,0.0019,16.4,14.3,14.3,14.3,14.3,0.95,0.96,0.97,1.93,19.0,75.6,7.8,0.16,1
2023-04-10 18:04:54,26,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,14.3,14.3,0.81,0.87,0.91,2.58,12.5,43.9,8.6,0.17,0
2023-04-10 18:04:55,27,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0022,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0971,2.8,0.9,6.9,0.17,1
2023-04-10 18:04:56,28,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,1.03,19.4,16.8,1.6,0.5,0
2023-04-10 18:04:57,29,TC,0.0,Fuzzy,Padrão B,1.19,1.23,1.26,0.018,14.5,12.7,12.7,12.7,12.7,0.65,0.82,0.93,0.838,26.5,73.3,2.4,0.64,1
2023-04-10 18:04:58,30,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.894,14.9,87.4,2.0,0.41,0
2023-04-10 18:04:59,31,TC,0.0,Fuzzy,Padrão B,1.2,1.25,1.27,0.016,14.5,12.7,12.7,12.7,12.7,0.71,0.86,0.95,0.745,35.2,26.5,8.2,0.5,1
2023-04-10 18:05:00,32,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.609,1.4,40.6,4.8,0.16,1
2023-04-10 18:05:01,33,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.864,16.4,58.1,3.0,0.46,0
2023-04-10 18:05:02,34,TC,0.0,Fuzzy,Padrão B,1.22,1.25,1.27,0.015,14.5,12.7,12.7,12.7,12.7,0.77,0.88,0.96,0.762,26.9,21.3,6.5,0.45,1
2023-04-10 18:05:03,35,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0722,14.2,64.2,1.1,0.37,0
2023-04-10 18:05:04,36,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.006,14.5,12.7,12.7,12.7,12.7,0.9,0.96,0.98,0.566,14.6,46.9,9.7,0.17,1
2023-04-10 18:05:05,37,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.002,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0729,25.6,64.7,6.6,0.38,1
2023-04-10 18:05:06,38,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.079,19.6,95.6,5.5,0.16,0
2023-04-10 18:05:07,39,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.59,6.3,94.1,9.5,0.16,1
2023-04-10 18:05:08,40,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.872,11.2,2.7,4.3,0.23,0
2023-04-10 18:05:09,41,TC,0.0,Fuzzy,Padrão B,1.25,1.27,1.28,0.0068,14.5,12.7,12.7,12.7,12.7,0.89,0.95,0.98,0.583,21.5,78.5,7.7,0.18,1
2023-04-10 18:05:10,42,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.917,29.3,76.3,2.3,0.62,0
2023-04-10 18:05:11,43,TC,0.0,Fuzzy,Padrão B,1.2,1.25,1.27,0.016,14.5,12.7,12.7,12.7,12.7,0.71,0.86,0.95,0.759,26.8,23.4,5.2,0.5,1
