Unnamed: 0,casa,tarifa,alfa,conf_tip,cargas,fit_min,fit_med,fit_max,std_dev,consumo,custo_med,target,conf_med %,t_med,temp,umidade,humor,omega,rel_alt
2022-11-05 16:12:30,34,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0019,4.86,4.24,4.24,0.98,0.132,34.3,10.8,8.8,0.5,1
2022-11-05 16:12:31,35,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,1.27,22.1,22.1,6.5,0.41,0
2022-11-05 16:12:32,36,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.006,14.5,12.7,12.7,0.96,0.825,2.8,87.9,1.8,0.16,1
2022-11-05 16:12:33,37,TC,0.0,Fuzzy,Padrão A,1.27,1.27,1.28,0.0029,16.4,14.3,14.3,0.96,3.58,21.1,54.4,9.1,0.17,1
2022-11-05 16:12:34,38,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,1.22,11.6,67.5,5.1,0.16,0
2022-11-05 16:12:35,39,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,0.96,0.652,9.8,18.8,7.5,0.17,1
2022-11-05 16:12:36,40,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.088,11.3,61.6,1.9,0.21,0
2022-11-05 16:12:37,41,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0066,14.5,12.7,12.7,0.96,0.693,5.0,59.6,9.9,0.16,1
2022-11-05 16:12:38,42,TC,0.0,Fuzzy,Padrão B,1.21,1.25,1.28,0.014,14.5,12.7,12.7,0.88,0.935,25.8,79.5,4.2,0.45,1
2022-11-05 16:12:39,43,TC,0.0,Fuzzy,Padrão B,1.21,1.25,1.27,0.017,14.5,12.7,12.7,0.86,0.943,27.7,19.9,0.1,0.55,1
2022-11-05 16:12:40,44,TC,0.0,Fuzzy,Padrão B,1.21,1.25,1.28,0.016,14.5,12.7,12.7,0.86,1.03,39.4,59.7,7.8,0.53,1
2022-11-05 16:12:41,45,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,3.09,18.6,4.0,0.1,0.5,0
2022-11-05 16:12:42,46,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0029,4.86,4.24,4.24,0.98,0.0809,30.4,86.4,5.1,0.63,1
2022-11-05 16:12:43,47,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.0743,3.1,7.6,6.4,0.16,0
2022-11-05 16:12:44,48,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,0.95,0.542,23.6,95.3,7.5,0.19,1
2022-11-05 16:12:45,49,TC,0.0,Fuzzy,Padrão A,1.21,1.25,1.26,0.013,16.4,14.3,14.3,0.86,4.24,39.6,30.7,0.5,0.84,1
2022-11-05 16:12:46,50,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,4.69,26.5,12.3,1.8,0.53,0
2022-11-05 16:12:47,51,ToU,0.5,Fuzzy,Padrão A,1.15,1.2,1.26,0.025,16.4,13.5,15.8,0.93,4.37,12.4,72.3,4.2,0.28,1
2022-11-05 16:12:48,52,ToU,1.0,Fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.74,4.04,0.96,0.126,7.8,95.7,8.0,0.16,1
2022-11-05 16:12:49,53,ToU,0.5,Fuzzy,Padrão B,1.1,1.15,1.19,0.025,14.5,13.2,13.8,0.94,0.934,1.8,14.5,6.4,0.16,1
2022-11-05 16:12:50,54,ToU,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,15.1,15.8,0.87,3.71,6.2,65.2,7.1,0.17,0
2022-11-05 16:12:51,55,ToU,0.5,Fuzzy,Padrão A,1.13,1.21,1.26,0.032,16.4,13.3,15.8,0.95,3.66,5.0,55.2,7.3,0.17,1
2022-11-05 16:12:52,56,ToU,0.75,No_fuzzy,Padrão C,1.07,1.13,1.15,0.021,4.86,3.68,4.04,0.96,0.128,6.3,67.3,1.5,0.16,0
2022-11-05 16:12:53,57,ToU,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,15.1,15.8,0.87,3.68,40.4,17.7,9.6,0.5,0
2022-11-05 16:12:54,58,ToU,0.5,Fuzzy,Padrão A,1.16,1.2,1.25,0.024,16.4,13.6,15.8,0.95,3.69,2.3,79.3,2.1,0.16,1
2022-11-05 16:12:55,59,ToU,0.0,Fuzzy,Padrão A,1.27,1.27,1.28,0.0019,16.4,15.3,15.8,0.96,3.0,10.1,11.3,8.3,0.16,1
2022-11-05 16:12:56,60,ToU,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0018,4.86,4.01,4.04,0.98,0.176,4.4,20.9,2.5,0.16,1
2022-11-05 16:12:57,61,ToU,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,3.99,4.04,0.98,0.158,33.1,2.5,9.6,0.49,0
2022-11-05 16:12:58,62,ToU,0.25,Fuzzy,Padrão B,1.14,1.18,1.22,0.024,14.5,13.3,13.8,0.8,1.7,25.3,84.2,0.2,0.64,1
2022-11-05 16:12:59,63,ToU,0.75,Fuzzy,Padrão C,1.06,1.13,1.15,0.029,4.86,3.72,4.04,0.96,0.189,11.5,6.3,4.7,0.22,1
2022-11-05 16:13:00,64,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.206,32.2,79.4,3.2,0.77,0
2022-11-05 16:13:01,65,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.47,38.0,27.2,1.2,0.84,0
2022-11-05 16:13:02,66,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.149,3.6,3.9,8.2,0.16,0
2022-11-05 16:13:03,67,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.12,17.3,17.4,2.7,0.48,0
2022-11-05 16:13:04,68,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.14,14.6,35.6,9.0,0.17,0
2022-11-05 16:13:05,69,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.26,7.7,80.8,1.3,0.16,0
2022-11-05 16:13:06,70,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.198,22.2,47.9,5.4,0.4,0
2022-11-05 16:13:07,71,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.2,32.8,96.1,5.7,0.81,0
2022-11-05 16:13:08,72,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.135,28.2,76.3,5.5,0.37,0
2022-11-05 16:13:09,73,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.04,22.5,82.9,8.2,0.17,0
2022-11-05 16:13:10,74,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.138,33.8,27.0,0.1,0.83,0
2022-11-05 16:13:11,75,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.05,6.5,39.4,4.0,0.18,0
2022-11-05 16:13:12,76,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.132,18.2,54.7,9.6,0.16,0
2022-11-05 16:13:13,77,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.02,19.1,31.3,1.1,0.5,0
2022-11-05 16:13:14,78,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.133,6.0,74.2,3.4,0.16,0
2022-11-05 16:13:15,79,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.22,9.6,58.0,5.6,0.16,0
2022-11-05 16:13:16,80,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.196,5.9,99.1,3.1,0.16,0
2022-11-05 16:13:17,81,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.58,22.3,56.3,8.7,0.17,0
2022-11-05 16:13:18,82,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.164,11.5,38.8,8.9,0.16,0
2022-11-05 16:13:19,83,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.14,39.9,13.5,4.6,0.67,0
2022-11-05 16:13:20,84,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.136,30.3,14.1,5.4,0.55,0
2022-11-05 16:13:21,85,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.16,17.0,46.2,5.3,0.18,0
2022-11-05 16:13:22,86,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.163,16.3,79.4,7.7,0.16,0
2022-11-05 16:13:23,87,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.05,27.9,13.8,5.0,0.51,0
2022-11-05 16:13:24,88,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.142,4.0,51.9,4.1,0.17,0
2022-11-05 16:13:25,89,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.13,38.3,6.7,3.3,0.76,0
2022-11-05 16:13:26,90,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.132,34.7,64.1,4.8,0.67,0
2022-11-05 16:13:27,91,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.02,13.8,55.3,5.9,0.18,0
2022-11-05 16:13:28,92,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.133,6.4,81.7,1.1,0.16,0
2022-11-05 16:13:29,93,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.04,35.2,35.9,6.4,0.63,0
2022-11-05 16:13:30,94,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.14,10.7,49.4,3.3,0.2,0
2022-11-05 16:13:31,95,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.0,17.3,78.6,0.4,0.49,0
2022-11-05 16:13:32,96,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.143,20.6,79.0,9.1,0.17,0
2022-11-05 16:13:33,97,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,0.992,25.2,50.8,8.6,0.19,0
2022-11-05 16:13:34,98,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.13,20.9,54.4,9.1,0.17,0
2022-11-05 16:13:35,99,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.62,21.8,95.1,1.3,0.63,0
2022-11-05 16:13:36,100,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.171,28.0,81.8,8.9,0.31,0
2022-11-06 16:11:18,1,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0018,4.86,4.24,4.24,0.98,0.124,4.4,18.0,9.9,0.16,1
2022-11-06 16:11:19,2,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,1.39,8.8,17.3,0.9,0.16,0
2022-11-06 16:11:20,3,TC,0.0,Fuzzy,Padrão B,1.17,1.23,1.27,0.022,14.5,12.7,12.7,0.81,1.47,37.4,35.5,2.6,0.84,1
2022-11-06 16:11:21,4,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,4.48,13.7,59.8,8.2,0.17,0
2022-11-06 16:11:22,5,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0019,4.86,4.24,4.24,0.98,0.147,25.6,35.7,1.8,0.51,1
2022-11-06 16:11:23,6,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,3.43,40.1,32.6,9.7,0.5,0
2022-11-06 16:11:24,7,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.114,9.6,79.0,5.2,0.16,1
2022-11-06 16:11:25,8,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,1.35,40.1,73.8,4.7,0.84,0
2022-11-06 16:11:26,9,TC,0.0,Fuzzy,Padrão B,1.2,1.24,1.27,0.018,14.5,12.7,12.7,0.85,1.18,17.4,49.3,2.3,0.49,1
2022-11-06 16:11:27,10,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,1.14,21.5,55.0,9.4,0.18,0
2022-11-06 16:11:28,11,TC,0.0,Fuzzy,Padrão B,1.15,1.23,1.27,0.03,14.5,12.7,12.7,0.8,1.72,33.0,44.6,1.6,0.82,1
2022-11-06 16:11:29,12,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0023,4.86,4.24,4.24,0.98,0.155,10.1,5.7,0.8,0.18,1
2022-11-06 16:11:30,13,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0018,4.86,4.24,4.24,0.98,0.159,18.7,54.3,8.3,0.16,1
2022-11-06 16:11:31,14,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,1.19,5.8,17.5,9.2,0.16,0
2022-11-06 16:11:32,15,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0059,14.5,12.7,12.7,0.96,0.713,2.1,70.4,3.7,0.17,1
2022-11-06 16:11:33,16,TC,0.0,Fuzzy,Padrão B,1.2,1.25,1.27,0.016,14.5,12.7,12.7,0.88,1.1,19.5,81.6,0.7,0.54,1
2022-11-06 16:11:34,17,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,1.23,7.2,9.7,6.5,0.17,0
2022-11-06 16:11:35,18,TC,0.0,Fuzzy,Padrão B,1.17,1.23,1.26,0.022,14.5,12.7,12.7,0.8,1.46,38.1,93.3,4.7,0.84,1
2022-11-06 16:11:36,19,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0068,14.5,12.7,12.7,0.96,0.795,2.6,76.4,1.3,0.16,1
2022-11-06 16:11:37,20,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.115,34.4,55.5,6.3,0.62,0
2022-11-06 16:11:38,21,TC,0.0,Fuzzy,Padrão B,1.2,1.24,1.26,0.017,14.5,12.7,12.7,0.83,1.02,30.0,85.7,0.9,0.67,1
2022-11-06 16:11:39,22,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.831,4.0,88.8,7.1,0.17,0
2022-11-06 16:11:40,23,TC,0.0,Fuzzy,Padrão B,1.2,1.25,1.28,0.016,14.5,12.7,12.7,0.88,0.733,26.4,53.5,4.6,0.54,1
2022-11-06 16:11:41,24,TC,0.0,Fuzzy,Padrão B,1.18,1.24,1.27,0.02,14.5,12.7,12.7,0.84,0.76,25.3,55.8,3.2,0.63,1
2022-11-06 16:11:42,25,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.874,37.3,10.5,6.2,0.64,0
2022-11-06 16:11:43,26,TC,0.0,Fuzzy,Padrão B,1.21,1.25,1.28,0.015,14.5,12.7,12.7,0.88,1.26,23.1,41.9,5.7,0.45,1
2022-11-06 16:11:44,27,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0019,4.86,4.24,4.24,0.98,0.108,5.2,21.0,7.5,0.17,1
2022-11-06 16:11:45,28,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,1.18,17.7,21.4,5.7,0.19,0
2022-11-06 16:11:46,29,TC,0.0,Fuzzy,Padrão B,1.21,1.25,1.28,0.015,14.5,12.7,12.7,0.87,1.03,25.0,53.8,6.1,0.49,1
2022-11-06 16:11:47,30,TC,0.0,Fuzzy,Padrão B,1.26,1.28,1.28,0.0048,14.5,12.7,12.7,0.96,0.788,4.5,21.7,3.5,0.17,1
2022-11-06 16:11:48,31,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.098,5.9,62.1,5.5,0.16,0
2022-11-06 16:11:49,32,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0061,14.5,12.7,12.7,0.96,0.767,7.8,3.3,4.4,0.17,1
2022-11-06 16:11:50,33,TC,0.0,Fuzzy,Padrão B,1.16,1.22,1.26,0.025,14.5,12.7,12.7,0.78,1.16,33.9,70.6,5.8,0.83,1
2022-11-06 16:11:51,34,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0019,4.86,4.24,4.24,0.98,0.102,8.5,25.4,0.9,0.16,1
2022-11-06 16:11:52,35,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,1.22,22.9,73.9,5.6,0.17,0
2022-11-06 16:11:53,36,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0054,14.5,12.7,12.7,0.96,0.792,17.3,58.5,6.1,0.18,1
2022-11-06 16:11:54,37,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,1.27,39.1,12.4,8.0,0.5,0
2022-11-06 16:11:55,38,TC,0.0,Fuzzy,Padrão B,1.16,1.23,1.27,0.027,14.5,12.7,12.7,0.8,1.52,35.4,67.2,0.5,0.84,1
2022-11-06 16:11:56,39,TC,0.0,Fuzzy,Padrão A,1.23,1.25,1.27,0.0093,16.4,14.3,14.3,0.88,3.23,32.2,92.2,4.3,0.76,1
2022-11-06 16:11:57,40,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,0.98,0.0723,5.1,51.8,5.9,0.16,0
2022-11-06 16:11:58,41,TC,0.0,Fuzzy,Padrão B,1.15,1.23,1.27,0.024,14.5,12.7,12.7,0.82,0.938,32.1,15.3,0.2,0.79,1
2022-11-06 16:11:59,42,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.83,1.0,28.9,6.9,0.17,0
2022-11-06 16:12:00,43,TC,0.0,Fuzzy,Padrão B,1.19,1.25,1.28,0.022,14.5,12.7,12.7,0.86,0.687,31.6,64.3,8.2,0.56,1
2022-11-06 16:12:01,44,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,0.87,2.43,6.5,42.0,9.6,0.16,0
2022-11-06 16:12:02,45,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0018,4.86,4.24,4.24,0.98,0.0802,6.6,27.7,0.3,0.16,1
2022-11-06 16:12:03,46,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.812,32.2,48.0,7.6,0.54,0
2022-11-06 16:12:04,47,TC,0.0,Fuzzy,Padrão B,1.22,1.26,1.28,0.015,14.5,12.7,12.7,0.89,0.822,28.7,41.2,6.8,0.41,1
2022-11-06 16:12:05,48,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.816,1.5,27.5,8.1,0.16,0
2022-11-06 16:12:06,49,TC,0.0,Fuzzy,Padrão B,1.21,1.25,1.28,0.015,14.5,12.7,12.7,0.87,0.707,16.6,79.1,0.4,0.47,1
2022-11-06 16:12:07,50,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,0.79,0.817,21.3,3.1,6.7,0.36,0
2022-11-06 16:12:08,51,ToU,0.75,No_fuzzy,Padrão A,1.07,1.17,1.25,0.047,16.4,13.5,15.8,0.82,2.73,10.6,94.1,2.2,0.19,0
2022-11-06 16:12:09,52,ToU,0.75,Fuzzy,Padrão B,1.02,1.1,1.15,0.04,14.5,13.2,13.8,0.94,0.665,4.6,37.6,4.6,0.16,1
2022-11-06 16:12:10,53,ToU,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,14.2,13.8,0.79,0.814,23.7,76.8,8.3,0.17,0
2022-11-06 16:12:11,54,ToU,0.75,No_fuzzy,Padrão A,1.07,1.17,1.25,0.047,16.4,13.5,15.8,0.82,2.69,14.2,15.4,6.6,0.18,0
2022-11-06 16:12:12,55,ToU,0.75,Fuzzy,Padrão B,0.999,1.08,1.15,0.041,14.5,13.3,13.8,0.79,0.739,32.4,62.0,6.9,0.58,1
2022-11-06 16:12:13,56,ToU,0.75,Fuzzy,Padrão C,1.06,1.13,1.15,0.028,4.86,3.72,4.04,0.96,0.0859,6.2,67.4,6.3,0.16,1
2022-11-06 16:12:14,57,ToU,1.0,Fuzzy,Padrão B,0.925,1.03,1.11,0.057,14.5,13.3,13.8,0.78,1.13,26.0,98.4,0.8,0.64,1
2022-11-06 16:12:15,58,ToU,1.0,Fuzzy,Padrão A,1.07,1.15,1.24,0.05,16.4,13.3,15.8,0.94,3.43,3.6,61.8,5.7,0.16,1
2022-11-06 16:12:16,59,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.74,4.04,0.96,0.127,24.3,12.2,4.6,0.48,0
2022-11-06 16:12:17,60,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.74,4.04,0.96,0.101,7.4,44.1,5.3,0.16,0
2022-11-06 16:12:18,61,ToU,0.5,Fuzzy,Padrão B,1.1,1.15,1.19,0.027,14.5,13.4,13.8,0.94,0.928,0.7,77.1,1.9,0.16,1
2022-11-06 16:12:19,62,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.74,4.04,0.96,0.136,39.7,86.6,9.4,0.68,0
2022-11-06 16:12:20,63,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.74,4.04,0.96,0.12,29.6,30.8,4.4,0.6,0
2022-11-06 16:12:21,64,ToU,0.5,Fuzzy,Padrão B,1.08,1.12,1.18,0.031,14.5,13.1,13.8,0.71,1.5,39.2,30.1,0.3,0.84,1
2022-11-06 16:12:22,65,ToU,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,3.99,4.04,0.98,0.0719,25.1,67.8,6.6,0.28,0
2022-11-06 16:12:23,66,ToU,0.25,Fuzzy,Padrão B,1.14,1.19,1.22,0.023,14.5,13.4,13.8,0.85,0.732,18.6,79.4,3.5,0.47,1
2022-11-06 16:12:24,67,ToU,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0026,4.86,4.0,4.04,0.98,0.0978,39.7,67.4,2.1,0.84,1
2022-11-06 16:12:25,68,ToU,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,15.1,15.8,0.87,2.92,23.6,32.2,8.0,0.17,0
2022-11-06 16:12:26,69,ToU,0.5,Fuzzy,Padrão A,1.15,1.2,1.25,0.028,16.4,13.6,15.8,0.88,3.44,28.1,32.3,1.2,0.56,1
2022-11-06 16:12:27,70,ToU,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,3.99,4.04,0.98,0.0982,18.1,12.5,9.5,0.16,0
2022-11-06 16:12:28,71,ToU,0.25,Fuzzy,Padrão B,1.18,1.21,1.23,0.014,14.5,13.2,13.8,0.95,0.894,1.0,88.5,1.8,0.16,1
2022-11-06 16:12:29,72,ToU,0.0,Fuzzy,Padrão A,1.27,1.27,1.28,0.0026,16.4,15.3,15.8,0.96,3.74,15.0,12.8,5.3,0.17,1
2022-11-06 16:12:30,73,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.13,23.2,98.8,0.0,0.64,0
2022-11-06 16:12:31,74,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.15,11.3,73.6,2.3,0.21,0
2022-11-06 16:12:32,75,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.168,31.8,66.0,3.5,0.68,0
2022-11-06 16:12:33,76,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.13,6.2,81.1,8.5,0.16,0
2022-11-06 16:12:34,77,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.146,33.8,92.0,0.1,0.83,0
2022-11-06 16:12:35,78,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.09,19.3,12.9,6.1,0.24,0
2022-11-06 16:12:36,79,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.138,8.3,16.6,6.9,0.17,0
2022-11-06 16:12:37,80,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.09,4.0,42.8,7.4,0.17,0
2022-11-06 16:12:38,81,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.14,8.4,95.5,4.4,0.17,0
2022-11-06 16:12:39,82,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.05,6.7,28.4,2.3,0.16,0
2022-11-06 16:12:40,83,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.154,4.6,21.8,0.1,0.16,0
2022-11-06 16:12:41,84,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.06,25.7,82.7,5.4,0.21,0
2022-11-06 16:12:42,85,ToU,0.5,No_fuzzy,Padrão C,1.13,1.18,1.19,0.018,4.86,3.73,4.04,0.96,0.138,1.7,18.3,9.0,0.16,0
2022-11-06 16:12:43,86,ToU,0.75,No_fuzzy,Padrão B,0.994,1.08,1.14,0.033,14.5,13.2,13.8,0.7,1.17,11.0,63.1,4.0,0.23,0
